"ID","ID_Materialu","ID_Zlecenia","ID_Operatora","TypTransakcji","Ilosc","Timestamp","Notatka"
"2275","1","","","ResetMagazynu","5","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2276","27","","","ResetMagazynu","40","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2277","38","","","ResetMagazynu","10","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2278","48","","","ResetMagazynu","20","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2279","49","","","ResetMagazynu","70","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2280","50","","","ResetMagazynu","20","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2281","51","","","ResetMagazynu","20","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2282","52","","","ResetMagazynu","50","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2283","53","","","ResetMagazynu","15","29.08.2026 00:47:08","Reset do stanu bazowego 15.07.2025"
"2284","1","1","","Rezerwacja","-2","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2285","38","1","","Rezerwacja","0","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2286","49","1","","Rezerwacja","-16","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2287","27","1","","Rezerwacja","-12","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2288","50","1","","Rezerwacja","-16","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2289","51","1","","Rezerwacja","-18","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2290","52","1","","Rezerwacja","-14","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2291","48","1","","Rezerwacja","-14","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2292","53","1","","Rezerwacja","-6","29.08.2026 00:47:24","Rezerwacja dla zlecenia 1"
"2293","1","1","","ZwrotRezerwy","2","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2294","38","1","","ZwrotRezerwy","0","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2295","49","1","","ZwrotRezerwy","16","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2296","27","1","","ZwrotRezerwy","12","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2297","50","1","","ZwrotRezerwy","16","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2298","51","1","","ZwrotRezerwy","18","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2299","52","1","","ZwrotRezerwy","14","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2300","48","1","","ZwrotRezerwy","14","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2301","53","1","","ZwrotRezerwy","6","29.08.2026 00:49:00","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2302","1","","","ResetMagazynu","5","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2303","27","","","ResetMagazynu","40","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2304","38","","","ResetMagazynu","10","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2305","48","","","ResetMagazynu","20","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2306","49","","","ResetMagazynu","70","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2307","50","","","ResetMagazynu","20","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2308","51","","","ResetMagazynu","20","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2309","52","","","ResetMagazynu","50","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2310","53","","","ResetMagazynu","15","29.08.2026 00:49:05","Reset do stanu bazowego 15.07.2025"
"2311","1","1","","Rezerwacja","-3","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2312","38","1","","Rezerwacja","0","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2313","49","1","","Rezerwacja","-42","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2314","27","1","","Rezerwacja","-12","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2315","50","1","","Rezerwacja","-18","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2316","51","1","","Rezerwacja","-12","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2317","52","1","","Rezerwacja","-27","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2318","48","1","","Rezerwacja","-18","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2319","53","1","","Rezerwacja","-15","29.08.2026 00:50:52","Rezerwacja dla zlecenia 1"
"2320","1","1","","ZwrotRezerwy","3","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2321","38","1","","ZwrotRezerwy","0","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2322","49","1","","ZwrotRezerwy","42","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2323","27","1","","ZwrotRezerwy","12","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2324","50","1","","ZwrotRezerwy","18","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2325","51","1","","ZwrotRezerwy","12","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2326","52","1","","ZwrotRezerwy","27","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2327","48","1","","ZwrotRezerwy","18","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2328","53","1","","ZwrotRezerwy","15","29.08.2026 00:59:05","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2329","1","","","ResetMagazynu","5","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2330","27","","","ResetMagazynu","40","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2331","38","","","ResetMagazynu","10","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2332","48","","","ResetMagazynu","20","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2333","49","","","ResetMagazynu","70","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2334","50","","","ResetMagazynu","20","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2335","51","","","ResetMagazynu","20","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2336","52","","","ResetMagazynu","50","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2337","53","","","ResetMagazynu","15","29.08.2026 00:59:13","Reset do stanu bazowego 15.07.2025"
"2338","1","1","","Rezerwacja","-2","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2339","38","1","","Rezerwacja","0","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2340","49","1","","Rezerwacja","-28","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2341","27","1","","Rezerwacja","-8","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2342","50","1","","Rezerwacja","-12","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2343","51","1","","Rezerwacja","-8","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2344","52","1","","Rezerwacja","-18","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2345","48","1","","Rezerwacja","-12","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2346","53","1","","Rezerwacja","-10","29.08.2026 00:59:23","Rezerwacja dla zlecenia 1"
"2347","1","2","","Rezerwacja","0","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2348","38","2","","Rezerwacja","-2","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2349","49","2","","Rezerwacja","-10","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2350","27","2","","Rezerwacja","-4","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2351","50","2","","Rezerwacja","-10","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2352","51","2","","Rezerwacja","-4","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2353","52","2","","Rezerwacja","-10","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2354","48","2","","Rezerwacja","-8","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2355","53","2","","Rezerwacja","-8","29.08.2026 01:16:14","Rezerwacja dla zlecenia 2"
"2356","1","3","","Rezerwacja","-1","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2357","38","3","","Rezerwacja","0","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2358","49","3","","Rezerwacja","-14","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2359","27","3","","Rezerwacja","-4","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2360","50","3","","Rezerwacja","-6","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2361","51","3","","Rezerwacja","-4","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2362","52","3","","Rezerwacja","-9","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2363","48","3","","Rezerwacja","-6","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2364","53","3","","Rezerwacja","-5","29.08.2026 01:16:34","Rezerwacja dla zlecenia 3"
"2365","1","1","","Zuzycie","-1","29.08.2026 11:35:31","Zużycie na stanowisku 1"
"2366","38","1","","Zuzycie","0","29.08.2026 11:35:31","Zużycie na stanowisku 1"
"2367","49","1","","Zuzycie","-19","29.08.2026 11:35:31","Zużycie na stanowisku 1"
"2368","1","3","","Zuzycie","-1","29.08.2026 11:35:31","Zużycie na stanowisku 1"
"2369","38","3","","Zuzycie","0","29.08.2026 11:35:31","Zużycie na stanowisku 1"
"2370","49","3","","Zuzycie","-14","29.08.2026 11:35:31","Zużycie na stanowisku 1"
"2371","1","1","","Zuzycie","-1","29.08.2026 11:35:55","Zużycie na stanowisku 1"
"2372","38","1","","Zuzycie","0","29.08.2026 11:35:55","Zużycie na stanowisku 1"
"2373","49","1","","Zuzycie","-19","29.08.2026 11:35:55","Zużycie na stanowisku 1"
"2374","1","3","","Zuzycie","-1","29.08.2026 11:35:57","Zużycie na stanowisku 1"
"2375","38","3","","Zuzycie","0","29.08.2026 11:35:57","Zużycie na stanowisku 1"
"2376","49","3","","Zuzycie","-14","29.08.2026 11:35:57","Zużycie na stanowisku 1"
"2377","27","3","","Zuzycie","-4","29.08.2026 11:35:58","Zużycie na stanowisku 2"
"2378","50","3","","Zuzycie","-6","29.08.2026 11:35:58","Zużycie na stanowisku 2"
"2379","51","3","","Zuzycie","-4","29.08.2026 11:35:58","Zużycie na stanowisku 2"
"2380","27","1","","Zuzycie","-6","29.08.2026 11:36:05","Zużycie na stanowisku 2"
"2381","50","1","","Zuzycie","-6","29.08.2026 11:36:05","Zużycie na stanowisku 2"
"2382","51","1","","Zuzycie","-6","29.08.2026 11:36:05","Zużycie na stanowisku 2"
"2383","52","3","","Zuzycie","-9","29.08.2026 11:36:26","Zużycie na stanowisku 3"
"2384","48","3","","Zuzycie","-6","29.08.2026 11:36:26","Zużycie na stanowisku 3"
"2385","53","3","","Zuzycie","-5","29.08.2026 11:36:26","Zużycie na stanowisku 3"
"2386","27","1","","Zuzycie","-6","29.08.2026 11:36:27","Zużycie na stanowisku 2"
"2387","50","1","","Zuzycie","-6","29.08.2026 11:36:27","Zużycie na stanowisku 2"
"2388","51","1","","Zuzycie","-6","29.08.2026 11:36:27","Zużycie na stanowisku 2"
"2389","27","3","","Zuzycie","-4","29.08.2026 11:36:30","Zużycie na stanowisku 2"
"2390","50","3","","Zuzycie","-6","29.08.2026 11:36:30","Zużycie na stanowisku 2"
"2391","51","3","","Zuzycie","-4","29.08.2026 11:36:30","Zużycie na stanowisku 2"
"2392","1","1","","Zuzycie","-1","29.08.2026 11:36:31","Zużycie na stanowisku 1"
"2393","38","1","","Zuzycie","0","29.08.2026 11:36:31","Zużycie na stanowisku 1"
"2394","49","1","","Zuzycie","-19","29.08.2026 11:36:31","Zużycie na stanowisku 1"
"2395","52","1","","Zuzycie","-9","29.08.2026 11:36:31","Zużycie na stanowisku 3"
"2396","48","1","","Zuzycie","-4","29.08.2026 11:36:31","Zużycie na stanowisku 3"
"2397","53","1","","Zuzycie","-3","29.08.2026 11:36:31","Zużycie na stanowisku 3"
"2398","1","3","","Zuzycie","-1","29.08.2026 11:36:34","Zużycie na stanowisku 1"
"2399","38","3","","Zuzycie","0","29.08.2026 11:36:34","Zużycie na stanowisku 1"
"2400","49","3","","Zuzycie","-14","29.08.2026 11:36:34","Zużycie na stanowisku 1"
"2401","27","1","","Zuzycie","-6","29.08.2026 11:36:56","Zużycie na stanowisku 2"
"2402","50","1","","Zuzycie","-6","29.08.2026 11:36:56","Zużycie na stanowisku 2"
"2403","51","1","","Zuzycie","-6","29.08.2026 11:36:56","Zużycie na stanowisku 2"
"2404","1","3","","Zuzycie","-1","29.08.2026 11:37:00","Zużycie na stanowisku 1"
"2405","38","3","","Zuzycie","0","29.08.2026 11:37:00","Zużycie na stanowisku 1"
"2406","49","3","","Zuzycie","-14","29.08.2026 11:37:00","Zużycie na stanowisku 1"
"2407","52","3","","Zuzycie","-9","29.08.2026 11:37:00","Zużycie na stanowisku 3"
"2408","48","3","","Zuzycie","-6","29.08.2026 11:37:00","Zużycie na stanowisku 3"
"2409","53","3","","Zuzycie","-5","29.08.2026 11:37:00","Zużycie na stanowisku 3"
"2410","52","1","","Zuzycie","-9","29.08.2026 11:37:02","Zużycie na stanowisku 3"
"2411","48","1","","Zuzycie","-4","29.08.2026 11:37:02","Zużycie na stanowisku 3"
"2412","53","1","","Zuzycie","-3","29.08.2026 11:37:02","Zużycie na stanowisku 3"
"2413","1","1","","Zuzycie","-1","29.08.2026 11:37:02","Zużycie na stanowisku 1"
"2414","38","1","","Zuzycie","0","29.08.2026 11:37:02","Zużycie na stanowisku 1"
"2415","49","1","","Zuzycie","-19","29.08.2026 11:37:02","Zużycie na stanowisku 1"
"2416","27","3","","Zuzycie","-4","29.08.2026 11:37:04","Zużycie na stanowisku 2"
"2417","50","3","","Zuzycie","-6","29.08.2026 11:37:04","Zużycie na stanowisku 2"
"2418","51","3","","Zuzycie","-4","29.08.2026 11:37:04","Zużycie na stanowisku 2"
"2419","52","1","","Zuzycie","-9","29.08.2026 11:37:28","Zużycie na stanowisku 3"
"2420","48","1","","Zuzycie","-4","29.08.2026 11:37:28","Zużycie na stanowisku 3"
"2421","53","1","","Zuzycie","-3","29.08.2026 11:37:28","Zużycie na stanowisku 3"
"2422","1","2","","Zuzycie","0","29.08.2026 11:37:34","Zużycie na stanowisku 1"
"2423","38","2","","Zuzycie","-1","29.08.2026 11:37:34","Zużycie na stanowisku 1"
"2424","49","2","","Zuzycie","-5","29.08.2026 11:37:34","Zużycie na stanowisku 1"
"2425","1","1","","Zuzycie","-1","29.08.2026 11:37:35","Zużycie na stanowisku 1"
"2426","38","1","","Zuzycie","0","29.08.2026 11:37:35","Zużycie na stanowisku 1"
"2427","49","1","","Zuzycie","-19","29.08.2026 11:37:35","Zużycie na stanowisku 1"
"2428","27","1","","Zuzycie","-6","29.08.2026 11:37:36","Zużycie na stanowisku 2"
"2429","50","1","","Zuzycie","-6","29.08.2026 11:37:36","Zużycie na stanowisku 2"
"2430","51","1","","Zuzycie","-6","29.08.2026 11:37:36","Zużycie na stanowisku 2"
"2431","27","1","","Zuzycie","-6","29.08.2026 11:38:02","Zużycie na stanowisku 2"
"2432","50","1","","Zuzycie","-6","29.08.2026 11:38:02","Zużycie na stanowisku 2"
"2433","51","1","","Zuzycie","-6","29.08.2026 11:38:02","Zużycie na stanowisku 2"
"2434","27","2","","Zuzycie","-2","29.08.2026 11:38:06","Zużycie na stanowisku 2"
"2435","50","2","","Zuzycie","-5","29.08.2026 11:38:06","Zużycie na stanowisku 2"
"2436","51","2","","Zuzycie","-2","29.08.2026 11:38:06","Zużycie na stanowisku 2"
"2437","52","1","","Zuzycie","-9","29.08.2026 11:38:09","Zużycie na stanowisku 3"
"2438","48","1","","Zuzycie","-4","29.08.2026 11:38:09","Zużycie na stanowisku 3"
"2439","53","1","","Zuzycie","-3","29.08.2026 11:38:09","Zużycie na stanowisku 3"
"2440","1","2","","Zuzycie","0","29.08.2026 11:38:12","Zużycie na stanowisku 1"
"2441","38","2","","Zuzycie","-1","29.08.2026 11:38:12","Zużycie na stanowisku 1"
"2442","49","2","","Zuzycie","-5","29.08.2026 11:38:12","Zużycie na stanowisku 1"
"2443","1","1","","Zuzycie","-1","29.08.2026 11:38:13","Zużycie na stanowisku 1"
"2444","38","1","","Zuzycie","0","29.08.2026 11:38:13","Zużycie na stanowisku 1"
"2445","49","1","","Zuzycie","-19","29.08.2026 11:38:13","Zużycie na stanowisku 1"
"2446","52","2","","Zuzycie","-5","29.08.2026 11:38:33","Zużycie na stanowisku 3"
"2447","48","2","","Zuzycie","-4","29.08.2026 11:38:33","Zużycie na stanowisku 3"
"2448","53","2","","Zuzycie","-4","29.08.2026 11:38:33","Zużycie na stanowisku 3"
"2449","52","1","","Zuzycie","-9","29.08.2026 11:38:34","Zużycie na stanowisku 3"
"2450","48","1","","Zuzycie","-4","29.08.2026 11:38:34","Zużycie na stanowisku 3"
"2451","53","1","","Zuzycie","-3","29.08.2026 11:38:34","Zużycie na stanowisku 3"
"2452","27","2","","Zuzycie","-2","29.08.2026 11:38:46","Zużycie na stanowisku 2"
"2453","50","2","","Zuzycie","-5","29.08.2026 11:38:46","Zużycie na stanowisku 2"
"2454","51","2","","Zuzycie","-2","29.08.2026 11:38:46","Zużycie na stanowisku 2"
"2455","1","2","","Zuzycie","0","29.08.2026 11:38:50","Zużycie na stanowisku 1"
"2456","38","2","","Zuzycie","-1","29.08.2026 11:38:50","Zużycie na stanowisku 1"
"2457","49","2","","Zuzycie","-5","29.08.2026 11:38:50","Zużycie na stanowisku 1"
"2458","52","2","","Zuzycie","-5","29.08.2026 11:39:13","Zużycie na stanowisku 3"
"2459","48","2","","Zuzycie","-4","29.08.2026 11:39:13","Zużycie na stanowisku 3"
"2460","53","2","","Zuzycie","-4","29.08.2026 11:39:13","Zużycie na stanowisku 3"
"2461","27","2","","Zuzycie","-2","29.08.2026 11:39:20","Zużycie na stanowisku 2"
"2462","50","2","","Zuzycie","-5","29.08.2026 11:39:20","Zużycie na stanowisku 2"
"2463","51","2","","Zuzycie","-2","29.08.2026 11:39:20","Zużycie na stanowisku 2"
"2464","1","2","","Zuzycie","0","29.08.2026 11:39:22","Zużycie na stanowisku 1"
"2465","38","2","","Zuzycie","-1","29.08.2026 11:39:22","Zużycie na stanowisku 1"
"2466","49","2","","Zuzycie","-5","29.08.2026 11:39:22","Zużycie na stanowisku 1"
"2467","52","2","","Zuzycie","-5","29.08.2026 11:39:47","Zużycie na stanowisku 3"
"2468","48","2","","Zuzycie","-4","29.08.2026 11:39:47","Zużycie na stanowisku 3"
"2469","53","2","","Zuzycie","-4","29.08.2026 11:39:47","Zużycie na stanowisku 3"
"2470","27","2","","Zuzycie","-2","29.08.2026 11:39:48","Zużycie na stanowisku 2"
"2471","50","2","","Zuzycie","-5","29.08.2026 11:39:48","Zużycie na stanowisku 2"
"2472","51","2","","Zuzycie","-2","29.08.2026 11:39:48","Zużycie na stanowisku 2"
"2473","1","2","","Zuzycie","0","29.08.2026 11:39:57","Zużycie na stanowisku 1"
"2474","38","2","","Zuzycie","-1","29.08.2026 11:39:57","Zużycie na stanowisku 1"
"2475","49","2","","Zuzycie","-5","29.08.2026 11:39:57","Zużycie na stanowisku 1"
"2476","1","","","ResetMagazynu","5","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2477","27","","","ResetMagazynu","40","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2478","38","","","ResetMagazynu","10","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2479","48","","","ResetMagazynu","20","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2480","49","","","ResetMagazynu","70","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2481","50","","","ResetMagazynu","20","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2482","51","","","ResetMagazynu","20","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2483","52","","","ResetMagazynu","50","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2484","53","","","ResetMagazynu","15","29.08.2026 11:46:58","Reset do stanu bazowego 15.07.2025"
"2485","1","","","ResetMagazynu","5","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2486","27","","","ResetMagazynu","40","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2487","38","","","ResetMagazynu","10","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2488","48","","","ResetMagazynu","20","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2489","49","","","ResetMagazynu","70","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2490","50","","","ResetMagazynu","20","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2491","51","","","ResetMagazynu","20","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2492","52","","","ResetMagazynu","50","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2493","53","","","ResetMagazynu","15","29.08.2026 11:56:58","Reset do stanu bazowego 15.07.2025"
"2494","1","1","","Rezerwacja","-1","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2495","38","1","","Rezerwacja","0","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2496","49","1","","Rezerwacja","-19","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2497","27","1","","Rezerwacja","-6","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2498","50","1","","Rezerwacja","-6","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2499","51","1","","Rezerwacja","-6","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2500","52","1","","Rezerwacja","-9","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2501","48","1","","Rezerwacja","-4","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2502","53","1","","Rezerwacja","-3","29.08.2026 13:01:03","Rezerwacja dla zlecenia 1"
"2503","1","1","","Rezerwacja","-1","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2504","38","1","","Rezerwacja","0","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2505","49","1","","Rezerwacja","-19","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2506","27","1","","Rezerwacja","-6","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2507","50","1","","Rezerwacja","-6","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2508","51","1","","Rezerwacja","-6","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2509","52","1","","Rezerwacja","-9","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2510","48","1","","Rezerwacja","-4","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2511","53","1","","Rezerwacja","-3","29.08.2026 13:02:31","Rezerwacja dla zlecenia 1"
"2512","1","1","","Rezerwacja","-2","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2513","38","1","","Rezerwacja","0","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2514","49","1","","Rezerwacja","-28","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2515","27","1","","Rezerwacja","-8","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2516","50","1","","Rezerwacja","-12","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2517","51","1","","Rezerwacja","-8","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2518","52","1","","Rezerwacja","-18","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2519","48","1","","Rezerwacja","-12","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2520","53","1","","Rezerwacja","-10","29.08.2026 13:38:02","Rezerwacja dla zlecenia 1"
"2521","1","1","","ZwrotRezerwy","2","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2522","38","1","","ZwrotRezerwy","0","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2523","49","1","","ZwrotRezerwy","28","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2524","27","1","","ZwrotRezerwy","8","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2525","50","1","","ZwrotRezerwy","12","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2526","51","1","","ZwrotRezerwy","8","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2527","52","1","","ZwrotRezerwy","18","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2528","48","1","","ZwrotRezerwy","12","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2529","53","1","","ZwrotRezerwy","10","29.08.2026 13:46:08","Zwolnienie rezerwy po usunięciu zlecenia 1"
"2530","1","2","","Rezerwacja","-3","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2531","38","2","","Rezerwacja","0","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2532","49","2","","Rezerwacja","-57","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2533","27","2","","Rezerwacja","-18","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2534","50","2","","Rezerwacja","-18","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2535","51","2","","Rezerwacja","-18","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2536","52","2","","Rezerwacja","-27","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2537","48","2","","Rezerwacja","-12","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2538","53","2","","Rezerwacja","-9","29.08.2026 13:46:14","Rezerwacja dla zlecenia 2"
"2539","1","2","","ZwrotRezerwy","3","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2540","38","2","","ZwrotRezerwy","0","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2541","49","2","","ZwrotRezerwy","57","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2542","27","2","","ZwrotRezerwy","18","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2543","50","2","","ZwrotRezerwy","18","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2544","51","2","","ZwrotRezerwy","18","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2545","52","2","","ZwrotRezerwy","27","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2546","48","2","","ZwrotRezerwy","12","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
"2547","53","2","","ZwrotRezerwy","9","29.08.2026 14:24:32","Zwolnienie rezerwy po usunięciu zlecenia 2"
